time, Ex_field_energy, Ex_max_norm
1.9350000000000140e+01 2.4912499387463095e-03 5.0556525405162245e-03
1.9400000000000141e+01 2.5927876777614611e-03 5.3340754265292735e-03
1.9450000000000141e+01 2.7988416115256490e-03 5.5863744351886558e-03
1.9500000000000142e+01 3.0975415933281818e-03 5.8931834678715355e-03
1.9550000000000143e+01 3.4792249916136024e-03 5.8707359621210427e-03
1.9600000000000144e+01 3.9335624664238664e-03 5.5511360206267155e-03
1.9650000000000144e+01 4.4642769051021778e-03 5.3711889962883824e-03
1.9700000000000145e+01 5.0458701224710256e-03 5.6000802698914940e-03
1.9750000000000146e+01 5.6572924272720220e-03 5.9257269979111566e-03
1.9800000000000146e+01 6.2917439763676784e-03 6.2677982553352015e-03
1.9850000000000147e+01 6.9379261601264942e-03 6.4158279565808048e-03
1.9900000000000148e+01 7.5858767337378275e-03 6.6989555652783453e-03
1.9950000000000149e+01 8.2170242159013019e-03 6.9602885954166875e-03
2.0000000000000149e+01 8.8217873026626478e-03 6.9143695440107679e-03
